"GRC","ReasonCode","BadRecordId","uid","hn","street","boro","state"
"99"," ",1708,91147,"35-46","90TH ST","QUEENS","NY"
"99"," ",1709,91181,"35-50","90TH ST","QUEENS","NY"
"99"," ",1710,91193,"35-52","90TH ST","QUEENS","NY"
"99"," ",1711,91212,"35-54","90TH ST","QUEENS","NY"
"99"," ",1712,91225,"35-56","90TH ST","QUEENS","NY"
"99"," ",1713,91254,"37-12","90TH ST","QUEENS","NY"
"99"," ",1714,91263,"37-14","90TH ST","QUEENS","NY"
"99"," ",1715,91290,"37-18","90TH ST","QUEENS","NY"
"99"," ",1716,91304,"37-20","90TH ST","QUEENS","NY"
"99"," ",1717,91320,"37-22","90TH ST","QUEENS","NY"
"99"," ",1718,91336,"37-26","90TH ST","QUEENS","NY"
"99"," ",1719,91352,"37-28","90TH ST","QUEENS","NY"
"99"," ",1720,91369,"37-32","90TH ST","QUEENS","NY"
"99"," ",1721,91389,"37-36","90TH ST","QUEENS","NY"
"99"," ",1722,91399,"37-38","90TH ST","QUEENS","NY"
"99"," ",1723,91424,"37-42","90TH ST","QUEENS","NY"
"99"," ",1724,91435,"37-44","90TH ST","QUEENS","NY"
"99"," ",1725,91454,"37-48","90TH ST","QUEENS","NY"
"99"," ",1726,91469,"37-50","90TH ST","QUEENS","NY"
"99"," ",1727,90569,"34-19","90TH ST","QUEENS","NY"
"99"," ",1728,90707,"34-33","90TH ST","QUEENS","NY"
"99"," ",1729,90863,"34-47","90TH ST","QUEENS","NY"
"99"," ",1730,90560,"34-18","91ST ST","QUEENS","NY"
"99"," ",1731,90697,"34-32","91ST ST","QUEENS","NY"
"99"," ",1732,90852,"34-46","91ST ST","QUEENS","NY"
"99"," ",1733,90926,"35-07A","90TH ST","QUEENS","NY"
"99"," ",1734,90927,"35-07B","90TH ST","QUEENS","NY"
"99"," ",1735,90928,"35-07C","90TH ST","QUEENS","NY"
"99"," ",1736,90933,"35-13","90TH ST","QUEENS","NY"
"99"," ",1737,90947,"35-15","90TH ST","QUEENS","NY"
"99"," ",1738,90960,"35-17","90TH ST","QUEENS","NY"
"99"," ",1739,90970,"35-19","90TH ST","QUEENS","NY"
"99"," ",1740,90983,"35-21","90TH ST","QUEENS","NY"
"99"," ",1741,90993,"35-23","90TH ST","QUEENS","NY"
"99"," ",1742,91004,"35-25","90TH ST","QUEENS","NY"
"99"," ",1743,91017,"35-27","90TH ST","QUEENS","NY"
"99"," ",1744,91029,"35-29","90TH ST","QUEENS","NY"
"99"," ",1745,91042,"35-31","90TH ST","QUEENS","NY"
"99"," ",1746,91052,"35-33","90TH ST","QUEENS","NY"
"99"," ",1747,91067,"35-35","90TH ST","QUEENS","NY"
"99"," ",1748,91083,"35-37","90TH ST","QUEENS","NY"
"99"," ",1749,91095,"35-39","90TH ST","QUEENS","NY"
"99"," ",1750,91109,"35-41","90TH ST","QUEENS","NY"
"99"," ",1751,91123,"35-43","90TH ST","QUEENS","NY"
"99"," ",1752,91140,"35-45","90TH ST","QUEENS","NY"
"99"," ",1753,91152,"35-47","90TH ST","QUEENS","NY"
"99"," ",1754,91249,"37-11","90TH ST","QUEENS","NY"
"99"," ",1755,91273,"37-15","90TH ST","QUEENS","NY"
"99"," ",1756,91283,"37-17","90TH ST","QUEENS","NY"
"99"," ",1757,91297,"37-19","90TH ST","QUEENS","NY"
"99"," ",1758,91312,"37-21","90TH ST","QUEENS","NY"
"99"," ",1759,91332,"37-25","90TH ST","QUEENS","NY"
"99"," ",1760,91345,"37-27","90TH ST","QUEENS","NY"
"99"," ",1761,91384,"37-35","90TH ST","QUEENS","NY"
"99"," ",1762,91405,"37-39","90TH ST","QUEENS","NY"
"99"," ",1763,91431,"37-43","90TH ST","QUEENS","NY"
"99"," ",1764,91450,"37-47","90TH ST","QUEENS","NY"
"99"," ",1765,91460,"37-49-59","90TH ST","QUEENS","NY"
"99"," ",1766,90948,"35-15","LEVERICH ST","QUEENS","NY"
"99"," ",1767,91018,"35-27","LEVERICH ST","QUEENS","NY"
"99"," ",1768,91043,"35-31","LEVERICH ST","QUEENS","NY"
"99"," ",1769,91068,"35-35","LEVERICH ST","QUEENS","NY"
"99"," ",1770,91084,"35-37","LEVERICH ST","QUEENS","NY"
"99"," ",1771,91096,"35-39","LEVERICH ST","QUEENS","NY"
"99"," ",1772,91124,"35-43","LEVERICH ST","QUEENS","NY"
"99"," ",1773,91141,"35-45","LEVERICH ST","QUEENS","NY"
"99"," ",1774,91069,"35-35/45","LEVERICH ST","QUEENS","NY"
"99"," ",1775,91265,"37-15","73RD ST","QUEENS","NY"
"99"," ",1776,91291,"37-19","73RD ST","QUEENS","NY"
"99"," ",1777,91243,"37-11","73RD ST","QUEENS","NY"
"99"," ",1778,91355,"37-30","73RD ST","QUEENS","NY"
"99"," ",1779,91681,"81-06","34TH AVE","QUEENS","NY"
"99"," ",1780,90003,"157-05","NORTHERN BLVD","QUEENS","NY"
"99"," ",1781,90001,"","NY (BOWNE PARK)","nan","NY"
"99"," ",1782,90002,"","NY (BOWNE PARK BUILDING)","nan","NY"
"99"," ",1783,90004,"35-11","154TH ST","QUEENS","NY"
"99"," ",1784,90005,"35-17","154TH ST","QUEENS","NY"
"99"," ",1785,90006,"35-21","154TH ST","QUEENS","NY"
"99"," ",1786,90007,"35-25","154TH ST","QUEENS","NY"
"99"," ",1787,90008,"35-27","154TH ST","QUEENS","NY"
"99"," ",1788,90009,"29-14","155TH ST","QUEENS","NY"
"99"," ",1789,90010,"29-20","155TH ST","QUEENS","NY"
"99"," ",1790,90011,"29-26","155TH ST","QUEENS","NY"
"99"," ",1791,90012,"29-30","155TH ST","QUEENS","NY"
"99"," ",1792,90013,"29-32/34","155TH ST","QUEENS","NY"
"99"," ",1793,90014,"29-40","155TH ST","QUEENS","NY"
"99"," ",1794,90015,"29-42","155TH ST","QUEENS","NY"
"99"," ",1795,90016,"32-05","155TH ST","QUEENS","NY"
"99"," ",1796,90017,"32-12","155TH ST","QUEENS","NY"
"99"," ",1797,90018,"32-15","155TH ST","QUEENS","NY"
"99"," ",1798,90019,"32-17","155TH ST","QUEENS","NY"
"99"," ",1799,90020,"32-20","155TH ST","QUEENS","NY"
"99"," ",1800,90021,"32-21","155TH ST","QUEENS","NY"
"99"," ",1801,90022,"32-24","155TH ST","QUEENS","NY"
"99"," ",1802,90023,"32-25","155TH ST","QUEENS","NY"
"99"," ",1803,90024,"32-26","155TH ST","QUEENS","NY"
"99"," ",1804,90025,"32-31","155TH ST","QUEENS","NY"
"99"," ",1805,90026,"32-32","155TH ST","QUEENS","NY"
"99"," ",1806,90027,"32-37","155TH ST","QUEENS","NY"
"99"," ",1807,90028,"33-79","155TH ST","QUEENS","NY"
"99"," ",1808,90029,"33-82","155TH ST","QUEENS","NY"
"99"," ",1809,90030,"33-83","155TH ST","QUEENS","NY"
"99"," ",1810,90031,"35-07","155TH ST","QUEENS","NY"
"99"," ",1811,90032,"32-11","156TH ST","QUEENS","NY"
"99"," ",1812,90033,"32-12","156TH ST","QUEENS","NY"
"99"," ",1813,90034,"32-16","156TH ST","QUEENS","NY"
"99"," ",1814,90035,"32-17","156TH ST","QUEENS","NY"
"99"," ",1815,90036,"32-20","156TH ST","QUEENS","NY"
"99"," ",1816,90037,"32-21","156TH ST","QUEENS","NY"
"99"," ",1817,90038,"32-24","156TH ST","QUEENS","NY"
"99"," ",1818,90039,"32-25","156TH ST","QUEENS","NY"
"99"," ",1819,90040,"32-27","156TH ST","QUEENS","NY"
"99"," ",1820,90041,"32-28","156TH ST","QUEENS","NY"
"99"," ",1821,90042,"32-30","156TH ST","QUEENS","NY"
"99"," ",1822,90043,"33-31","157TH ST","QUEENS","NY"
"99"," ",1823,90044,"33-40","157TH ST","QUEENS","NY"
"99"," ",1824,90045,"33-43","157TH ST","QUEENS","NY"
"99"," ",1825,90046,"33-46","157TH ST","QUEENS","NY"
"99"," ",1826,90047,"33-50","157TH ST","QUEENS","NY"
"99"," ",1827,90048,"33-51","157TH ST","QUEENS","NY"
"99"," ",1828,90049,"33-55","157TH ST","QUEENS","NY"
"99"," ",1829,90050,"33-56","157TH ST","QUEENS","NY"
"99"," ",1830,90051,"33-62","157TH ST","QUEENS","NY"
"99"," ",1831,90052,"33-63","157TH ST","QUEENS","NY"
"99"," ",1832,90053,"33-67","157TH ST","QUEENS","NY"
"99"," ",1833,90054,"33-70","157TH ST","QUEENS","NY"
"99"," ",1834,90055,"33-73","157TH ST","QUEENS","NY"
"99"," ",1835,90056,"33-74","157TH ST","QUEENS","NY"
"99"," ",1836,90057,"35-02","157TH ST","QUEENS","NY"
"99"," ",1837,90058,"35-11","157TH ST","QUEENS","NY"
"99"," ",1838,90059,"35-14","157TH ST","QUEENS","NY"
"99"," ",1839,90060,"35-18","157TH ST","QUEENS","NY"
"99"," ",1840,90061,"35-19","157TH ST","QUEENS","NY"
"99"," ",1841,90062,"35-28","157TH ST","QUEENS","NY"
"99"," ",1842,90063,"35-32","157TH ST","QUEENS","NY"
"99"," ",1843,90064,"35-40","157TH ST","QUEENS","NY"
"99"," ",1844,90065,"35-50","157TH ST","QUEENS","NY"
"99"," ",1845,90066,"33-65","157TH ST","QUEENS","NY"
"99"," ",1846,90067,"32-05","158TH ST","QUEENS","NY"
"99"," ",1847,90068,"32-06","158TH ST","QUEENS","NY"
"99"," ",1848,90069,"32-11","158TH ST","QUEENS","NY"
"99"," ",1849,90070,"32-14","158TH ST","QUEENS","NY"
"99"," ",1850,90071,"32-19","158TH ST","QUEENS","NY"
"99"," ",1851,90072,"32-22","158TH ST","QUEENS","NY"
"99"," ",1852,90073,"32-23","158TH ST","QUEENS","NY"
"99"," ",1853,90074,"32-26","158TH ST","QUEENS","NY"
"99"," ",1854,90075,"32-30","158TH ST","QUEENS","NY"
"99"," ",1855,90076,"32-31","158TH ST","QUEENS","NY"
"99"," ",1856,90077,"32-39","158TH ST","QUEENS","NY"
"99"," ",1857,90078,"33-04","158TH ST","QUEENS","NY"
"99"," ",1858,90079,"33-05","158TH ST","QUEENS","NY"
"99"," ",1859,90080,"33-09","158TH ST","QUEENS","NY"
"99"," ",1860,90081,"33-14","158TH ST","QUEENS","NY"
"99"," ",1861,90082,"33-17","158TH ST","QUEENS","NY"
"99"," ",1862,90083,"33-23","158TH ST","QUEENS","NY"
"99"," ",1863,90084,"33-26","158TH ST","QUEENS","NY"
"99"," ",1864,90085,"33-28","158TH ST","QUEENS","NY"
"99"," ",1865,90086,"33-29","158TH ST","QUEENS","NY"
"99"," ",1866,90087,"33-34","158TH ST","QUEENS","NY"
"99"," ",1867,90088,"33-35","158TH ST","QUEENS","NY"
"99"," ",1868,90089,"33-38","158TH ST","QUEENS","NY"
"99"," ",1869,90090,"33-39","158TH ST","QUEENS","NY"
"99"," ",1870,90091,"33-44","158TH ST","QUEENS","NY"
"99"," ",1871,90092,"33-45","158TH ST","QUEENS","NY"
"99"," ",1872,90093,"33-47","158TH ST","QUEENS","NY"
"99"," ",1873,90094,"33-50","158TH ST","QUEENS","NY"
"99"," ",1874,90095,"33-57","158TH ST","QUEENS","NY"
"99"," ",1875,90096,"33-58","158TH ST","QUEENS","NY"
"99"," ",1876,90097,"33-62","158TH ST","QUEENS","NY"
"99"," ",1877,90098,"33-65","158TH ST","QUEENS","NY"
"99"," ",1878,90099,"33-69","158TH ST","QUEENS","NY"
"99"," ",1879,90100,"33-72","158TH ST","QUEENS","NY"
"99"," ",1880,90101,"33-76","158TH ST","QUEENS","NY"
"99"," ",1881,90102,"35-03","158TH ST","QUEENS","NY"
"99"," ",1882,90103,"35-10","158TH ST","QUEENS","NY"
"99"," ",1883,90104,"35-15","158TH ST","QUEENS","NY"
"99"," ",1884,90105,"35-18","158TH ST","QUEENS","NY"
"99"," ",1885,90106,"35-19","158TH ST","QUEENS","NY"
"99"," ",1886,90107,"35-25","158TH ST","QUEENS","NY"
"99"," ",1887,90108,"35-33","158TH ST","QUEENS","NY"
"99"," ",1888,90109,"35-39","158TH ST","QUEENS","NY"
"99"," ",1889,90110,"35-40","158TH ST","QUEENS","NY"
"99"," ",1890,90111,"35-45","158TH ST","QUEENS","NY"
"99"," ",1891,90112,"35-48","158TH ST","QUEENS","NY"
"99"," ",1892,90113,"35-50","158TH ST","QUEENS","NY"
"99"," ",1893,90114,"35-51","158TH ST","QUEENS","NY"
"99"," ",1894,90115,"35-57","158TH ST","QUEENS","NY"
"99"," ",1895,90116,"35-63","158TH ST","QUEENS","NY"
"99"," ",1896,90117,"29-01A","159TH ST","QUEENS","NY"
"99"," ",1897,90118,"29-11","159TH ST","QUEENS","NY"
"99"," ",1898,90119,"29-19","159TH ST","QUEENS","NY"
"99"," ",1899,90120,"29-21","159TH ST","QUEENS","NY"
"99"," ",1900,90121,"29-25","159TH ST","QUEENS","NY"
"99"," ",1901,90122,"29-31","159TH ST","QUEENS","NY"
"99"," ",1902,90123,"29-37","159TH ST","QUEENS","NY"
"99"," ",1903,90124,"29-43","159TH ST","QUEENS","NY"
"99"," ",1904,90125,"32-03","159TH ST","QUEENS","NY"
"99"," ",1905,90126,"32-09","159TH ST","QUEENS","NY"
"99"," ",1906,90127,"32-15","159TH ST","QUEENS","NY"
"99"," ",1907,90128,"32-16","159TH ST","QUEENS","NY"
"99"," ",1908,90129,"32-19","159TH ST","QUEENS","NY"
"99"," ",1909,90130,"32-20","159TH ST","QUEENS","NY"
"99"," ",1910,90131,"32-24","159TH ST","QUEENS","NY"
"99"," ",1911,90132,"32-25","159TH ST","QUEENS","NY"
"99"," ",1912,90133,"32-28","159TH ST","QUEENS","NY"
"99"," ",1913,90134,"32-29","159TH ST","QUEENS","NY"
"99"," ",1914,90135,"32-32","159TH ST","QUEENS","NY"
"99"," ",1915,90136,"32-41","159TH ST","QUEENS","NY"
"99"," ",1916,90137,"32-42","159TH ST","QUEENS","NY"
"99"," ",1917,90138,"33-01","159TH ST","QUEENS","NY"
"99"," ",1918,90139,"33-09","159TH ST","QUEENS","NY"
"99"," ",1919,90140,"33-14","159TH ST","QUEENS","NY"
"99"," ",1920,90141,"33-18","159TH ST","QUEENS","NY"
"99"," ",1921,90142,"33-19","159TH ST","QUEENS","NY"
"99"," ",1922,90143,"33-24","159TH ST","QUEENS","NY"
"99"," ",1923,90144,"33-23","159TH ST","QUEENS","NY"
"99"," ",1924,90145,"33-28","159TH ST","QUEENS","NY"
"99"," ",1925,90146,"33-33","159TH ST","QUEENS","NY"
"99"," ",1926,90147,"33-38","159TH ST","QUEENS","NY"
"99"," ",1927,90148,"33-39","159TH ST","QUEENS","NY"
"99"," ",1928,90149,"33-43","159TH ST","QUEENS","NY"
"99"," ",1929,90150,"33-44","159TH ST","QUEENS","NY"
"99"," ",1930,90151,"33-49","159TH ST","QUEENS","NY"
"99"," ",1931,90152,"33-50","159TH ST","QUEENS","NY"
"99"," ",1932,90153,"33-55","159TH ST","QUEENS","NY"
"99"," ",1933,90154,"33-56","159TH ST","QUEENS","NY"
"99"," ",1934,90155,"33-62","159TH ST","QUEENS","NY"
"99"," ",1935,90156,"33-63","159TH ST","QUEENS","NY"
"99"," ",1936,90157,"33-68","159TH ST","QUEENS","NY"
"99"," ",1937,90158,"33-69","159TH ST","QUEENS","NY"
"99"," ",1938,90159,"33-75","159TH ST","QUEENS","NY"
"99"," ",1939,90160,"33-76","159TH ST","QUEENS","NY"
"99"," ",1940,90161,"33-82","159TH ST","QUEENS","NY"
"99"," ",1941,90162,"35-03","159TH ST","QUEENS","NY"
"99"," ",1942,90163,"35-06","159TH ST","QUEENS","NY"
"99"," ",1943,90164,"35-12","159TH ST","QUEENS","NY"
"99"," ",1944,90165,"35-15","159TH ST","QUEENS","NY"
"99"," ",1945,90166,"35-20","159TH ST","QUEENS","NY"
"99"," ",1946,90167,"35-21","159TH ST","QUEENS","NY"
"99"," ",1947,90168,"35-25","159TH ST","QUEENS","NY"
"99"," ",1948,90169,"35-26","159TH ST","QUEENS","NY"
"99"," ",1949,90170,"35-32","159TH ST","QUEENS","NY"
"99"," ",1950,90171,"35-33","159TH ST","QUEENS","NY"
"99"," ",1951,90172,"35-36","159TH ST","QUEENS","NY"
"99"," ",1952,90173,"35-39","159TH ST","QUEENS","NY"
"99"," ",1953,90174,"35-44","159TH ST","QUEENS","NY"
"99"," ",1954,90175,"35-49","159TH ST","QUEENS","NY"
"99"," ",1955,90176,"35-50","159TH ST","QUEENS","NY"
"99"," ",1956,90177,"35-51","159TH ST","QUEENS","NY"
"99"," ",1957,90178,"35-53","159TH ST","QUEENS","NY"
"99"," ",1958,90179,"35-56","159TH ST","QUEENS","NY"
"99"," ",1959,90180,"35-62","159TH ST","QUEENS","NY"
"99"," ",1960,90181,"35-63","159TH ST","QUEENS","NY"
"99"," ",1961,90182,"35-68","159TH ST","QUEENS","NY"
"99"," ",1962,90183,"35-69","159TH ST","QUEENS","NY"
"99"," ",1963,90184,"29-04","160TH ST","QUEENS","NY"
"99"," ",1964,90185,"29-05","160TH ST","QUEENS","NY"
"99"," ",1965,90186,"29-11","160TH ST","QUEENS","NY"
"99"," ",1966,90187,"29-15","160TH ST","QUEENS","NY"
"99"," ",1967,90188,"29-18","160TH ST","QUEENS","NY"
"99"," ",1968,90189,"29-21","160TH ST","QUEENS","NY"
"99"," ",1969,90190,"29-22","160TH ST","QUEENS","NY"
"99"," ",1970,90191,"29-24","160TH ST","QUEENS","NY"
"99"," ",1971,90192,"29-25","160TH ST","QUEENS","NY"
"99"," ",1972,90193,"29-27","160TH ST","QUEENS","NY"
"99"," ",1973,90194,"29-28","160TH ST","QUEENS","NY"
"99"," ",1974,90195,"29-29","160TH ST","QUEENS","NY"
"99"," ",1975,90196,"29-33","160TH ST","QUEENS","NY"
"99"," ",1976,90197,"29-36","160TH ST","QUEENS","NY"
"99"," ",1977,90198,"29-39","160TH ST","QUEENS","NY"
"99"," ",1978,90199,"29-40","160TH ST","QUEENS","NY"
"99"," ",1979,90200,"32-04","160TH ST","QUEENS","NY"
"99"," ",1980,90201,"32-05","160TH ST","QUEENS","NY"
"99"," ",1981,90202,"32-08","160TH ST","QUEENS","NY"
"99"," ",1982,90203,"32-11","160TH ST","QUEENS","NY"
"99"," ",1983,90204,"32-12","160TH ST","QUEENS","NY"
"99"," ",1984,90205,"32-17","160TH ST","QUEENS","NY"
"99"," ",1985,90206,"32-20","160TH ST","QUEENS","NY"
"99"," ",1986,90207,"32-23","160TH ST","QUEENS","NY"
"99"," ",1987,90208,"32-24","160TH ST","QUEENS","NY"
"99"," ",1988,90209,"32-30","160TH ST","QUEENS","NY"
"99"," ",1989,90210,"32-31","160TH ST","QUEENS","NY"
"99"," ",1990,90211,"32-42","160TH ST","QUEENS","NY"
"99"," ",1991,90212,"33-09","160TH ST","QUEENS","NY"
"99"," ",1992,90213,"33-12","160TH ST","QUEENS","NY"
"99"," ",1993,90214,"33-15","160TH ST","QUEENS","NY"
"99"," ",1994,90215,"33-18","160TH ST","QUEENS","NY"
"99"," ",1995,90216,"33-26","160TH ST","QUEENS","NY"
"99"," ",1996,90217,"33-27","160TH ST","QUEENS","NY"
"99"," ",1997,90218,"33-33","160TH ST","QUEENS","NY"
"99"," ",1998,90219,"33-34","160TH ST","QUEENS","NY"
"99"," ",1999,90220,"33-38","160TH ST","QUEENS","NY"
"99"," ",2000,90221,"33-39","160TH ST","QUEENS","NY"
"99"," ",2001,90222,"33-45","160TH ST","QUEENS","NY"
"99"," ",2002,90223,"33-46","160TH ST","QUEENS","NY"
"99"," ",2003,90224,"33-51","160TH ST","QUEENS","NY"
"99"," ",2004,90225,"33-52","160TH ST","QUEENS","NY"
"99"," ",2005,90226,"33-55","160TH ST","QUEENS","NY"
"99"," ",2006,90227,"33-56","160TH ST","QUEENS","NY"
"99"," ",2007,90228,"33-61","160TH ST","QUEENS","NY"
"99"," ",2008,90229,"33-64","160TH ST","QUEENS","NY"
"99"," ",2009,90230,"33-67","160TH ST","QUEENS","NY"
"99"," ",2010,90231,"33-70","160TH ST","QUEENS","NY"
"99"," ",2011,90232,"33-73","160TH ST","QUEENS","NY"
"99"," ",2012,90233,"33-76","160TH ST","QUEENS","NY"
"99"," ",2013,90234,"35-04","160TH ST","QUEENS","NY"
"99"," ",2014,90235,"35-12","160TH ST","QUEENS","NY"
"99"," ",2015,90236,"35-15","160TH ST","QUEENS","NY"
"99"," ",2016,90237,"35-19","160TH ST","QUEENS","NY"
"99"," ",2017,90238,"35-20","160TH ST","QUEENS","NY"
"99"," ",2018,90239,"35-25","160TH ST","QUEENS","NY"
"99"," ",2019,90240,"35-26","160TH ST","QUEENS","NY"
"99"," ",2020,90241,"35-31","160TH ST","QUEENS","NY"
"99"," ",2021,90242,"35-32","160TH ST","QUEENS","NY"
"99"," ",2022,90243,"35-37","160TH ST","QUEENS","NY"
"99"," ",2023,90244,"35-38","160TH ST","QUEENS","NY"
"99"," ",2024,90245,"35-43","160TH ST","QUEENS","NY"
"99"," ",2025,90246,"35-44","160TH ST","QUEENS","NY"
"99"," ",2026,90247,"35-47","160TH ST","QUEENS","NY"
"99"," ",2027,90248,"35-50","160TH ST","QUEENS","NY"
"99"," ",2028,90249,"35-53","160TH ST","QUEENS","NY"
"99"," ",2029,90250,"35-56","160TH ST","QUEENS","NY"
"99"," ",2030,90251,"35-57","160TH ST","QUEENS","NY"
"99"," ",2031,90252,"35-62","160TH ST","QUEENS","NY"
"99"," ",2032,90253,"35-63","160TH ST","QUEENS","NY"
"99"," ",2033,90254,"35-67","160TH ST","QUEENS","NY"
"99"," ",2034,90255,"35-70","160TH ST","QUEENS","NY"
"99"," ",2035,90256,"35-73","160TH ST","QUEENS","NY"
"99"," ",2036,90257,"35-79","160TH ST","QUEENS","NY"
"99"," ",2037,90258,"29-03","161ST ST","QUEENS","NY"
"99"," ",2038,90259,"29-11","161ST ST","QUEENS","NY"
"99"," ",2039,90260,"29-12","161ST ST","QUEENS","NY"
"99"," ",2040,90261,"29-15","161ST ST","QUEENS","NY"
"99"," ",2041,90262,"29-16","161ST ST","QUEENS","NY"
"99"," ",2042,90263,"29-19","161ST ST","QUEENS","NY"
"99"," ",2043,90264,"29-22","161ST ST","QUEENS","NY"
"99"," ",2044,90265,"29-25","161ST ST","QUEENS","NY"
"99"," ",2045,90266,"29-26","161ST ST","QUEENS","NY"
"99"," ",2046,90267,"29-29","161ST ST","QUEENS","NY"
"99"," ",2047,90268,"29-30","161ST ST","QUEENS","NY"
"99"," ",2048,90269,"29-34","161ST ST","QUEENS","NY"
"99"," ",2049,90270,"29-35","161ST ST","QUEENS","NY"
"99"," ",2050,90271,"29-38","161ST ST","QUEENS","NY"
"99"," ",2051,90272,"29-39","161ST ST","QUEENS","NY"
"99"," ",2052,90273,"29-43","161ST ST","QUEENS","NY"
"99"," ",2053,90274,"29-44","161ST ST","QUEENS","NY"
"99"," ",2054,90275,"29-52","161ST ST","QUEENS","NY"
"99"," ",2055,90276,"32-03","161ST ST","QUEENS","NY"
"99"," ",2056,90277,"32-06","161ST ST","QUEENS","NY"
"99"," ",2057,90278,"32-12","161ST ST","QUEENS","NY"
"99"," ",2058,90279,"32-15","161ST ST","QUEENS","NY"
"99"," ",2059,90280,"32-18","161ST ST","QUEENS","NY"
"99"," ",2060,90281,"32-19","161ST ST","QUEENS","NY"
"99"," ",2061,90282,"32-26","161ST ST","QUEENS","NY"
"99"," ",2062,90283,"32-32","161ST ST","QUEENS","NY"
"99"," ",2063,90284,"32-35","161ST ST","QUEENS","NY"
"99"," ",2064,90285,"33-04","161ST ST","QUEENS","NY"
"99"," ",2065,90286,"33-05","161ST ST","QUEENS","NY"
"99"," ",2066,90287,"33-12","161ST ST","QUEENS","NY"
"99"," ",2067,90288,"33-15","161ST ST","QUEENS","NY"
"99"," ",2068,90289,"33-18","161ST ST","QUEENS","NY"
"99"," ",2069,90290,"33-23","161ST ST","QUEENS","NY"
"99"," ",2070,90291,"33-24","161ST ST","QUEENS","NY"
"99"," ",2071,90292,"33-25","161ST ST","QUEENS","NY"
"99"," ",2072,90293,"33-33","161ST ST","QUEENS","NY"
"99"," ",2073,90294,"33-35","161ST ST","QUEENS","NY"
"99"," ",2074,90295,"33-36","161ST ST","QUEENS","NY"
"99"," ",2075,90296,"33-42","161ST ST","QUEENS","NY"
"99"," ",2076,90297,"33-44","161ST ST","QUEENS","NY"
"99"," ",2077,90298,"33-45","161ST ST","QUEENS","NY"
"99"," ",2078,90299,"33-49","161ST ST","QUEENS","NY"
"99"," ",2079,90300,"33-50","161ST ST","QUEENS","NY"
"99"," ",2080,90301,"33-55","161ST ST","QUEENS","NY"
"99"," ",2081,90302,"33-58","161ST ST","QUEENS","NY"
"99"," ",2082,90303,"33-59","161ST ST","QUEENS","NY"
"99"," ",2083,90304,"33-66","161ST ST","QUEENS","NY"
"99"," ",2084,90305,"33-67","161ST ST","QUEENS","NY"
"99"," ",2085,90306,"33-70","161ST ST","QUEENS","NY"
"99"," ",2086,90307,"33-71","161ST ST","QUEENS","NY"
"99"," ",2087,90308,"33-74","161ST ST","QUEENS","NY"
"99"," ",2088,90309,"33-80","161ST ST","QUEENS","NY"
"99"," ",2089,90310,"33-81","161ST ST","QUEENS","NY"
"99"," ",2090,90311,"35-05","161ST ST","QUEENS","NY"
"99"," ",2091,90312,"35-12","161ST ST","QUEENS","NY"
"99"," ",2092,90313,"35-15","161ST ST","QUEENS","NY"
"99"," ",2093,90314,"35-18","161ST ST","QUEENS","NY"
"99"," ",2094,90315,"35-19","161ST ST","QUEENS","NY"
"99"," ",2095,90316,"35-24","161ST ST","QUEENS","NY"
"99"," ",2096,90317,"35-27","161ST ST","QUEENS","NY"
"99"," ",2097,90318,"35-30","161ST ST","QUEENS","NY"
"99"," ",2098,90319,"35-35","161ST ST","QUEENS","NY"
"99"," ",2099,90320,"35-36","161ST ST","QUEENS","NY"
"99"," ",2100,90321,"35-39","161ST ST","QUEENS","NY"
"99"," ",2101,90322,"35-42","161ST ST","QUEENS","NY"
"99"," ",2102,90323,"35-43","161ST ST","QUEENS","NY"
"99"," ",2103,90324,"35-48","161ST ST","QUEENS","NY"
"99"," ",2104,90325,"35-49","161ST ST","QUEENS","NY"
"99"," ",2105,90326,"35-53","161ST ST","QUEENS","NY"
"99"," ",2106,90327,"35-54","161ST ST","QUEENS","NY"
"99"," ",2107,90328,"35-59","161ST ST","QUEENS","NY"
"99"," ",2108,90329,"35-60","161ST ST","QUEENS","NY"
"99"," ",2109,90330,"35-63","161ST ST","QUEENS","NY"
"99"," ",2110,90331,"35-64","161ST ST","QUEENS","NY"
"99"," ",2111,90332,"35-69","161ST ST","QUEENS","NY"
"99"," ",2112,90333,"35-70","161ST ST","QUEENS","NY"
"99"," ",2113,90334,"35-73","161ST ST","QUEENS","NY"
"99"," ",2114,90335,"35-74","161ST ST","QUEENS","NY"
"99"," ",2115,90336,"35-78","161ST ST","QUEENS","NY"
"99"," ",2116,90337,"35-79","161ST ST","QUEENS","NY"
"99"," ",2117,90338,"35-83","161ST ST","QUEENS","NY"
"99"," ",2118,90339,"29-05","162ND ST","QUEENS","NY"
"99"," ",2119,90340,"29-09","162ND ST","QUEENS","NY"
"99"," ",2120,90341,"29-14","162ND ST","QUEENS","NY"
"99"," ",2121,90342,"29-15","162ND ST","QUEENS","NY"
"99"," ",2122,90343,"29-20","162ND ST","QUEENS","NY"
"99"," ",2123,90344,"29-21","162ND ST","QUEENS","NY"
"99"," ",2124,90345,"29-23","162ND ST","QUEENS","NY"
"99"," ",2125,90346,"29-25","162ND ST","QUEENS","NY"
"99"," ",2126,90347,"29-26","162ND ST","QUEENS","NY"
"99"," ",2127,90348,"29-30","162ND ST","QUEENS","NY"
"99"," ",2128,90349,"29-33","162ND ST","QUEENS","NY"
