id,address,proj,address_cln_1,address_cln_2
8101.010386,"33-20 165th St, QUEENS NY",bf,33-20 165TH ST,33-20 165TH ST
8101.010387,"33-21 165th St, QUEENS NY",bf,33-21 165TH ST,33-21 165TH ST
8101.010388,"33-25 165th St, QUEENS NY",bf,33-25 165TH ST,33-25 165TH ST
8101.010389,"33-26 165th St, QUEENS NY",bf,33-26 165TH ST,33-26 165TH ST
8101.01039,"33-29 165th St, QUEENS NY",bf,33-29 165TH ST,33-29 165TH ST
8101.010391,"33-30 165th St, QUEENS NY",bf,33-30 165TH ST,33-30 165TH ST
8101.010392,"33-31 165th St, QUEENS NY",bf,33-31 165TH ST,33-31 165TH ST
8101.010393,"33-34 165th St, QUEENS NY",bf,33-34 165TH ST,33-34 165TH ST
8101.010394,"33-37 165th St, QUEENS NY",bf,33-37 165TH ST,33-37 165TH ST
8101.010395,"33-38 165th St, QUEENS NY",bf,33-38 165TH ST,33-38 165TH ST
8101.010396,"33-42 165th St, QUEENS NY",bf,33-42 165TH ST,33-42 165TH ST
8101.010397,"33-43 165th St, QUEENS NY",bf,33-43 165TH ST,33-43 165TH ST
8101.010398,"33-46 165th St, QUEENS NY",bf,33-46 165TH ST,33-46 165TH ST
8101.010399,"33-47 165th St, QUEENS NY",bf,33-47 165TH ST,33-47 165TH ST
8101.0104,"33-50 165th St, QUEENS NY",bf,33-50 165TH ST,33-50 165TH ST
8101.010401,"33-51 165th St, QUEENS NY",bf,33-51 165TH ST,33-51 165TH ST
8101.010402,"33-54 165th St, QUEENS NY",bf,33-54 165TH ST,33-54 165TH ST
8101.010403,"33-57 165th St, QUEENS NY",bf,33-57 165TH ST,33-57 165TH ST
8101.010404,"33-59 165th St, QUEENS NY",bf,33-59 165TH ST,33-59 165TH ST
8101.010405,"33-60 165th St, QUEENS NY",bf,33-60 165TH ST,33-60 165TH ST
8101.010406,"33-63 165th St, QUEENS NY",bf,33-63 165TH ST,33-63 165TH ST
8101.010407,"33-64 165th St, QUEENS NY",bf,33-64 165TH ST,33-64 165TH ST
8101.010408,"33-67 165th St, QUEENS NY",bf,33-67 165TH ST,33-67 165TH ST
8101.010409,"33-70 165th St, QUEENS NY",bf,33-70 165TH ST,33-70 165TH ST
8101.01041,"33-73 165th St, QUEENS NY",bf,33-73 165TH ST,33-73 165TH ST
8101.010411,"33-75 165th St, QUEENS NY",bf,33-75 165TH ST,33-75 165TH ST
8101.010436,"32-04 166th St, QUEENS NY",bf,32-04 166TH ST,32-04 166TH ST
8101.010437,"32-05 166th St, QUEENS NY",bf,32-05 166TH ST,32-05 166TH ST
8101.010438,"32-11 166th St, QUEENS NY",bf,32-11 166TH ST,32-11 166TH ST
8101.010439,"32-14 166th St, QUEENS NY",bf,32-14 166TH ST,32-14 166TH ST
8101.01044,"32-15 166th St, QUEENS NY",bf,32-15 166TH ST,32-15 166TH ST
8101.010441,"32-16 166th St, QUEENS NY",bf,32-16 166TH ST,32-16 166TH ST
8101.010442,"32-19 166th St, QUEENS NY",bf,32-19 166TH ST,32-19 166TH ST
8101.010443,"32-20 166th St, QUEENS NY",bf,32-20 166TH ST,32-20 166TH ST
8101.010444,"32-23 166th St, QUEENS NY",bf,32-23 166TH ST,32-23 166TH ST
8101.010445,"32-24 166th St, QUEENS NY",bf,32-24 166TH ST,32-24 166TH ST
8101.010446,"32-27 166th St, QUEENS NY",bf,32-27 166TH ST,32-27 166TH ST
8101.010447,"32-28 166th St, QUEENS NY",bf,32-28 166TH ST,32-28 166TH ST
8101.010448,"32-31 166th St, QUEENS NY",bf,32-31 166TH ST,32-31 166TH ST
8101.010449,"32-32 166th St, QUEENS NY",bf,32-32 166TH ST,32-32 166TH ST
8101.01045,"32-29 166th St, QUEENS NY",bf,32-29 166TH ST,32-29 166TH ST
8101.010451,"33-03 166th St, QUEENS NY",bf,33-03 166TH ST,33-03 166TH ST
8101.010452,"33-04 166th St, QUEENS NY",bf,33-04 166TH ST,33-04 166TH ST
8101.010453,"33-10 166th St, QUEENS NY",bf,33-10 166TH ST,33-10 166TH ST
8101.010454,"33-11 166th St, QUEENS NY",bf,33-11 166TH ST,33-11 166TH ST
8101.010455,"33-14 166th St, QUEENS NY",bf,33-14 166TH ST,33-14 166TH ST
8101.010456,"33-15 166th St, QUEENS NY",bf,33-15 166TH ST,33-15 166TH ST
8101.010457,"33-18 166th St, QUEENS NY",bf,33-18 166TH ST,33-18 166TH ST
8101.010458,"33-19 166th St, QUEENS NY",bf,33-19 166TH ST,33-19 166TH ST
8101.010459,"33-22 166th St, QUEENS NY",bf,33-22 166TH ST,33-22 166TH ST
8101.01046,"33-25 166th St, QUEENS NY",bf,33-25 166TH ST,33-25 166TH ST
8101.010461,"33-26 166th St, QUEENS NY",bf,33-26 166TH ST,33-26 166TH ST
8101.010462,"33-29 166th St, QUEENS NY",bf,33-29 166TH ST,33-29 166TH ST
8101.010463,"33-33 166th St, QUEENS NY",bf,33-33 166TH ST,33-33 166TH ST
8101.010464,"33-34 166th St, QUEENS NY",bf,33-34 166TH ST,33-34 166TH ST
8101.010465,"33-37 166th St, QUEENS NY",bf,33-37 166TH ST,33-37 166TH ST
8101.010466,"33-38 166th St, QUEENS NY",bf,33-38 166TH ST,33-38 166TH ST
8101.010467,"33-42 166th St, QUEENS NY",bf,33-42 166TH ST,33-42 166TH ST
8101.010468,"33-43 166th St, QUEENS NY",bf,33-43 166TH ST,33-43 166TH ST
8101.010469,"33-46 166th St, QUEENS NY",bf,33-46 166TH ST,33-46 166TH ST
8101.01047,"33-47 166th St, QUEENS NY",bf,33-47 166TH ST,33-47 166TH ST
8101.010471,"33-50 166th St, QUEENS NY",bf,33-50 166TH ST,33-50 166TH ST
8101.010472,"33-51 166th St, QUEENS NY",bf,33-51 166TH ST,33-51 166TH ST
8101.010473,"33-54 166th St, QUEENS NY",bf,33-54 166TH ST,33-54 166TH ST
8101.010474,"33-55 166th St, QUEENS NY",bf,33-55 166TH ST,33-55 166TH ST
8101.010475,"33-58 166th St, QUEENS NY",bf,33-58 166TH ST,33-58 166TH ST
8101.010476,"33-59 166th St, QUEENS NY",bf,33-59 166TH ST,33-59 166TH ST
8101.010477,"33-65 166th St, QUEENS NY",bf,33-65 166TH ST,33-65 166TH ST
8101.010478,"33-66 166th St, QUEENS NY",bf,33-66 166TH ST,33-66 166TH ST
8101.010479,"33-69 166th St, QUEENS NY",bf,33-69 166TH ST,33-69 166TH ST
8101.01048,"33-70 166th St, QUEENS NY",bf,33-70 166TH ST,33-70 166TH ST
8101.010481,"33-73 166th St, QUEENS NY",bf,33-73 166TH ST,33-73 166TH ST
8101.010482,"33-76 166th St, QUEENS NY",bf,33-76 166TH ST,33-76 166TH ST
8101.010483,"33-77 166th St, QUEENS NY",bf,33-77 166TH ST,33-77 166TH ST
8101.010484,"33-88 166th St, QUEENS NY",bf,33-88 166TH ST,33-88 166TH ST
8101.010485,"35-03 166th St, QUEENS NY",bf,35-03 166TH ST,35-03 166TH ST
8101.010486,"35-06 166th St, QUEENS NY",bf,35-06 166TH ST,35-06 166TH ST
8101.010487,"35-12 166th St, QUEENS NY",bf,35-12 166TH ST,35-12 166TH ST
8101.010487,"35-11 166th St, QUEENS NY",bf,35-11 166TH ST,35-11 166TH ST
8101.010489,"35-15 166th St, QUEENS NY",bf,35-15 166TH ST,35-15 166TH ST
8101.01049,"35-18 166th St, QUEENS NY",bf,35-18 166TH ST,35-18 166TH ST
8101.010491,"35-24 166th St, QUEENS NY",bf,35-24 166TH ST,35-24 166TH ST
8101.010492,"35-27 166th St, QUEENS NY",bf,35-27 166TH ST,35-27 166TH ST
8101.010493,"35-30 166th St, QUEENS NY",bf,35-30 166TH ST,35-30 166TH ST
8101.010494,"35-31 166th St, QUEENS NY",bf,35-31 166TH ST,35-31 166TH ST
8101.010495,"35-35 166th St, QUEENS NY",bf,35-35 166TH ST,35-35 166TH ST
8101.010496,"35-36 166th St, QUEENS NY",bf,35-36 166TH ST,35-36 166TH ST
8101.010497,"35-43 166th St, QUEENS NY",bf,35-43 166TH ST,35-43 166TH ST
8101.010498,"35-44 166th St, QUEENS NY",bf,35-44 166TH ST,35-44 166TH ST
8101.010499,"35-49 166th St, QUEENS NY",bf,35-49 166TH ST,35-49 166TH ST
8101.0105,"35-50 166th St, QUEENS NY",bf,35-50 166TH ST,35-50 166TH ST
8101.010501,"35-54 166th St, QUEENS NY",bf,35-54 166TH ST,35-54 166TH ST
8101.010502,"35-55 166th St, QUEENS NY",bf,35-55 166TH ST,35-55 166TH ST
8101.010503,"35-62 166th St, QUEENS NY",bf,35-62 166TH ST,35-62 166TH ST
8101.010504,"35-69 166th St, QUEENS NY",bf,35-69 166TH ST,35-69 166TH ST
8101.010505,"35-83 166th St, QUEENS NY",bf,35-83 166TH ST,35-83 166TH ST
8101.010506,"32-01 167th St, QUEENS NY",bf,32-01 167TH ST,32-01 167TH ST
8101.010507,"32-04 167th St, QUEENS NY",bf,32-04 167TH ST,32-04 167TH ST
8101.010508,"32-07 167th St, QUEENS NY",bf,32-07 167TH ST,32-07 167TH ST
8101.010509,"32-08 167th St, QUEENS NY",bf,32-08 167TH ST,32-08 167TH ST
8101.01051,"32-10 167th St, QUEENS NY",bf,32-10 167TH ST,32-10 167TH ST
8101.010511,"32-15 167th St, QUEENS NY",bf,32-15 167TH ST,32-15 167TH ST
8101.010512,"32-16 167th St, QUEENS NY",bf,32-16 167TH ST,32-16 167TH ST
8101.010513,"32-20 167th St, QUEENS NY",bf,32-20 167TH ST,32-20 167TH ST
8101.010514,"32-21 167th St, QUEENS NY",bf,32-21 167TH ST,32-21 167TH ST
8101.010515,"32-24 167th St, QUEENS NY",bf,32-24 167TH ST,32-24 167TH ST
8101.010516,"32-25 167th St, QUEENS NY",bf,32-25 167TH ST,32-25 167TH ST
8101.010517,"32-27 167th St, QUEENS NY",bf,32-27 167TH ST,32-27 167TH ST
8101.010518,"32-30 167th St, QUEENS NY",bf,32-30 167TH ST,32-30 167TH ST
8101.010519,"32-31 167th St, QUEENS NY",bf,32-31 167TH ST,32-31 167TH ST
8101.01052,"32-32 167th St, QUEENS NY",bf,32-32 167TH ST,32-32 167TH ST
8101.010521,"32-35 167th St, QUEENS NY",bf,32-35 167TH ST,32-35 167TH ST
8101.010522,"33-01 167th St, QUEENS NY",bf,33-01 167TH ST,33-01 167TH ST
8101.010523,"33-06 167th St, QUEENS NY",bf,33-06 167TH ST,33-06 167TH ST
8101.010524,"33-11 167th St, QUEENS NY",bf,33-11 167TH ST,33-11 167TH ST
8101.010525,"33-12 167th St, QUEENS NY",bf,33-12 167TH ST,33-12 167TH ST
8101.010526,"33-15 167th St, QUEENS NY",bf,33-15 167TH ST,33-15 167TH ST
8101.010527,"33-16 167th St, QUEENS NY",bf,33-16 167TH ST,33-16 167TH ST
8101.010528,"33-20 167th St, QUEENS NY",bf,33-20 167TH ST,33-20 167TH ST
8101.010529,"33-21 167th St, QUEENS NY",bf,33-21 167TH ST,33-21 167TH ST
8101.01053,"33-23 167th St, QUEENS NY",bf,33-23 167TH ST,33-23 167TH ST
8101.010531,"33-24 167th St, QUEENS NY",bf,33-24 167TH ST,33-24 167TH ST
8101.010532,"33-27 167th St, QUEENS NY",bf,33-27 167TH ST,33-27 167TH ST
8101.010533,"33-28 167th St, QUEENS NY",bf,33-28 167TH ST,33-28 167TH ST
8101.010534,"33-31 167th St, QUEENS NY",bf,33-31 167TH ST,33-31 167TH ST
8101.010535,"33-34 167th St, QUEENS NY",bf,33-34 167TH ST,33-34 167TH ST
8101.010536,"33-35 167th St, QUEENS NY",bf,33-35 167TH ST,33-35 167TH ST
8101.010537,"33-36 167th St, QUEENS NY",bf,33-36 167TH ST,33-36 167TH ST
8101.010538,"33-40 167th St, QUEENS NY",bf,33-40 167TH ST,33-40 167TH ST
8101.010539,"33-41 167th St, QUEENS NY",bf,33-41 167TH ST,33-41 167TH ST
8101.01054,"33-43 167th St, QUEENS NY",bf,33-43 167TH ST,33-43 167TH ST
8101.010541,"33-44 167th St, QUEENS NY",bf,33-44 167TH ST,33-44 167TH ST
8101.010542,"33-47 167th St, QUEENS NY",bf,33-47 167TH ST,33-47 167TH ST
8101.010543,"33-48 167th St, QUEENS NY",bf,33-48 167TH ST,33-48 167TH ST
8101.010544,"33-50 167th St, QUEENS NY",bf,33-50 167TH ST,33-50 167TH ST
8101.010545,"33-51 167th St, QUEENS NY",bf,33-51 167TH ST,33-51 167TH ST
8101.010546,"33-54 167th St, QUEENS NY",bf,33-54 167TH ST,33-54 167TH ST
8101.010547,"33-55 167th St, QUEENS NY",bf,33-55 167TH ST,33-55 167TH ST
8101.010548,"33-56 167th St, QUEENS NY",bf,33-56 167TH ST,33-56 167TH ST
8101.010549,"33-60 167th St, QUEENS NY",bf,33-60 167TH ST,33-60 167TH ST
8101.01055,"33-61 167th St, QUEENS NY",bf,33-61 167TH ST,33-61 167TH ST
8101.010551,"33-64 167th St, QUEENS NY",bf,33-64 167TH ST,33-64 167TH ST
8101.010552,"33-65 167th St, QUEENS NY",bf,33-65 167TH ST,33-65 167TH ST
8101.010553,"33-69 167th St, QUEENS NY",bf,33-69 167TH ST,33-69 167TH ST
8101.010554,"33-72 167th St, QUEENS NY",bf,33-72 167TH ST,33-72 167TH ST
8101.010555,"33-76 167th St, QUEENS NY",bf,33-76 167TH ST,33-76 167TH ST
8101.010556,"35-05 167th St, QUEENS NY",bf,35-05 167TH ST,35-05 167TH ST
8101.010557,"35-11/15 167th St, QUEENS NY",bf,35-11/15 167TH ST,35-11/15 167TH ST
8101.010558,"35-14 167th St, QUEENS NY",bf,35-14 167TH ST,35-14 167TH ST
8101.010559,"35-19 167th St, QUEENS NY",bf,35-19 167TH ST,35-19 167TH ST
8101.01056,"35-20 167th St, QUEENS NY",bf,35-20 167TH ST,35-20 167TH ST
8101.010561,"35-25 167th St, QUEENS NY",bf,35-25 167TH ST,35-25 167TH ST
8101.010562,"35-28 167th St, QUEENS NY",bf,35-28 167TH ST,35-28 167TH ST
8101.010563,"35-31 167th St, QUEENS NY",bf,35-31 167TH ST,35-31 167TH ST
8101.010564,"35-34 167th St, QUEENS NY",bf,35-34 167TH ST,35-34 167TH ST
8101.010565,"35-35 167th St, QUEENS NY",bf,35-35 167TH ST,35-35 167TH ST
8101.010566,"35-40 167th St, QUEENS NY",bf,35-40 167TH ST,35-40 167TH ST
8101.010567,"35-44 167th St, QUEENS NY",bf,35-44 167TH ST,35-44 167TH ST
8101.010568,"35-45 167th St, QUEENS NY",bf,35-45 167TH ST,35-45 167TH ST
8101.010569,"35-49 167th St, QUEENS NY",bf,35-49 167TH ST,35-49 167TH ST
8101.01057,"35-56 167th St, QUEENS NY",bf,35-56 167TH ST,35-56 167TH ST
8101.010571,"35-57 167th St, QUEENS NY",bf,35-57 167TH ST,35-57 167TH ST
8101.010572,"35-61 167th St, QUEENS NY",bf,35-61 167TH ST,35-61 167TH ST
8101.010573,"35-62 167th St, QUEENS NY",bf,35-62 167TH ST,35-62 167TH ST
8101.010574,"36-02 167th St, QUEENS NY",bf,36-02 167TH ST,36-02 167TH ST
8101.010575,"36-08 167th St, QUEENS NY",bf,36-08 167TH ST,36-08 167TH ST
8101.010576,"36-12 167th St, QUEENS NY",bf,36-12 167TH ST,36-12 167TH ST
8101.010577,"36-16 167th St, QUEENS NY",bf,36-16 167TH ST,36-16 167TH ST
8101.010578,"36-20 167th St, QUEENS NY",bf,36-20 167TH ST,36-20 167TH ST
8101.010579,"36-24 167th St, QUEENS NY",bf,36-24 167TH ST,36-24 167TH ST
8101.01058,"36-28 167th St, QUEENS NY",bf,36-28 167TH ST,36-28 167TH ST
8101.010581,"36-32 167th St, QUEENS NY",bf,36-32 167TH ST,36-32 167TH ST
8101.010582,"36-36 167th St, QUEENS NY",bf,36-36 167TH ST,36-36 167TH ST
8101.010583,"36-40 167th St, QUEENS NY",bf,36-40 167TH ST,36-40 167TH ST
8101.010584,"32-04 168th St, QUEENS NY",bf,32-04 168TH ST,32-04 168TH ST
8101.010585,"32-05 168th St, QUEENS NY",bf,32-05 168TH ST,32-05 168TH ST
8101.010586,"32-08 168th St, QUEENS NY",bf,32-08 168TH ST,32-08 168TH ST
8101.010587,"32-14 168th St, QUEENS NY",bf,32-14 168TH ST,32-14 168TH ST
8101.010588,"32-15 168th St, QUEENS NY",bf,32-15 168TH ST,32-15 168TH ST
8101.010589,"32-17 168th St, QUEENS NY",bf,32-17 168TH ST,32-17 168TH ST
8101.01059,"32-18 168th St, QUEENS NY",bf,32-18 168TH ST,32-18 168TH ST
8101.010591,"32-21 168th St, QUEENS NY",bf,32-21 168TH ST,32-21 168TH ST
8101.010592,"32-25 168th St, QUEENS NY",bf,32-25 168TH ST,32-25 168TH ST
8101.010593,"32-26 168th St, QUEENS NY",bf,32-26 168TH ST,32-26 168TH ST
8101.010594,"32-30 168th St, QUEENS NY",bf,32-30 168TH ST,32-30 168TH ST
8101.010595,"32-31 168th St, QUEENS NY",bf,32-31 168TH ST,32-31 168TH ST
8101.010596,"32-32 168th St, QUEENS NY",bf,32-32 168TH ST,32-32 168TH ST
8101.010597,"32-37 168th St, QUEENS NY",bf,32-37 168TH ST,32-37 168TH ST
8101.010599,"33-02 168th St, QUEENS NY",bf,33-02 168TH ST,33-02 168TH ST
8101.0106,"33-05 168th St, QUEENS NY",bf,33-05 168TH ST,33-05 168TH ST
8101.010601,"33-11 168th St, QUEENS NY",bf,33-11 168TH ST,33-11 168TH ST
8101.010602,"33-12 168th St, QUEENS NY",bf,33-12 168TH ST,33-12 168TH ST
8101.010603,"33-16 168th St, QUEENS NY",bf,33-16 168TH ST,33-16 168TH ST
8101.010604,"33-17 168th St, QUEENS NY",bf,33-17 168TH ST,33-17 168TH ST
8101.010605,"33-20 168th St, QUEENS NY",bf,33-20 168TH ST,33-20 168TH ST
8101.010606,"33-21 168th St, QUEENS NY",bf,33-21 168TH ST,33-21 168TH ST
8101.010607,"33-24 168th St, QUEENS NY",bf,33-24 168TH ST,33-24 168TH ST
8101.010608,"33-27 168th St, QUEENS NY",bf,33-27 168TH ST,33-27 168TH ST
8101.010609,"33-28 168th St, QUEENS NY",bf,33-28 168TH ST,33-28 168TH ST
8101.01061,"33-31 168th St, QUEENS NY",bf,33-31 168TH ST,33-31 168TH ST
8101.010611,"33-32 168th St, QUEENS NY",bf,33-32 168TH ST,33-32 168TH ST
8101.010612,"33-35 168th St, QUEENS NY",bf,33-35 168TH ST,33-35 168TH ST
8101.010613,"33-38 168th St, QUEENS NY",bf,33-38 168TH ST,33-38 168TH ST
8101.010614,"33-39 168th St, QUEENS NY",bf,33-39 168TH ST,33-39 168TH ST
8101.010615,"33-42 168th St, QUEENS NY",bf,33-42 168TH ST,33-42 168TH ST
8101.010616,"33-43 168th St, QUEENS NY",bf,33-43 168TH ST,33-43 168TH ST
8101.010617,"33-46 168th St, QUEENS NY",bf,33-46 168TH ST,33-46 168TH ST
8101.010618,"33-47 168th St, QUEENS NY",bf,33-47 168TH ST,33-47 168TH ST
8101.010619,"33-52 168th St, QUEENS NY",bf,33-52 168TH ST,33-52 168TH ST
8101.01062,"33-53 168th St, QUEENS NY",bf,33-53 168TH ST,33-53 168TH ST
8101.010621,"33-57 168th St, QUEENS NY",bf,33-57 168TH ST,33-57 168TH ST
8101.010622,"33-58 168th St, QUEENS NY",bf,33-58 168TH ST,33-58 168TH ST
8101.010623,"33-61 168th St, QUEENS NY",bf,33-61 168TH ST,33-61 168TH ST
8101.010624,"33-64 168th St, QUEENS NY",bf,33-64 168TH ST,33-64 168TH ST
8101.010625,"33-65 168th St, QUEENS NY",bf,33-65 168TH ST,33-65 168TH ST
8101.010626,"33-66 168th St, QUEENS NY",bf,33-66 168TH ST,33-66 168TH ST
8101.010627,"33-64 168th St, QUEENS NY",bf,33-64 168TH ST,33-64 168TH ST
8101.010628,"33-70 168th St, QUEENS NY",bf,33-70 168TH ST,33-70 168TH ST
8101.010629,"33-72 168th St, QUEENS NY",bf,33-72 168TH ST,33-72 168TH ST
8101.01063,"33-80 168th St, QUEENS NY",bf,33-80 168TH ST,33-80 168TH ST
8101.010631,"35-02 168th St, QUEENS NY",bf,35-02 168TH ST,35-02 168TH ST
8101.010632,"35-06 168th St, QUEENS NY",bf,35-06 168TH ST,35-06 168TH ST
8101.010633,"35-10 168th St, QUEENS NY",bf,35-10 168TH ST,35-10 168TH ST
8101.010634,"35-11 168th St, QUEENS NY",bf,35-11 168TH ST,35-11 168TH ST
8101.010635,"35-14 168th St, QUEENS NY",bf,35-14 168TH ST,35-14 168TH ST
8101.010636,"35-15 168th St, QUEENS NY",bf,35-15 168TH ST,35-15 168TH ST
8101.010637,"35-17 168th St, QUEENS NY",bf,35-17 168TH ST,35-17 168TH ST
8101.010638,"35-18 168th St, QUEENS NY",bf,35-18 168TH ST,35-18 168TH ST
8101.010639,"35-21 168th St, QUEENS NY",bf,35-21 168TH ST,35-21 168TH ST
8101.01064,"35-22 168th St, QUEENS NY",bf,35-22 168TH ST,35-22 168TH ST
8101.010641,"35-25 168th St, QUEENS NY",bf,35-25 168TH ST,35-25 168TH ST
8101.010642,"35-26 168th St, QUEENS NY",bf,35-26 168TH ST,35-26 168TH ST
8101.010643,"35-30 168th St, QUEENS NY",bf,35-30 168TH ST,35-30 168TH ST
8101.010644,"35-31 168th St, QUEENS NY",bf,35-31 168TH ST,35-31 168TH ST
8101.010645,"35-32 168th St, QUEENS NY",bf,35-32 168TH ST,35-32 168TH ST
8101.010646,"35-35 168th St, QUEENS NY",bf,35-35 168TH ST,35-35 168TH ST
8101.010647,"35-37 168th St, QUEENS NY",bf,35-37 168TH ST,35-37 168TH ST
8101.010648,"35-39 168th St, QUEENS NY",bf,35-39 168TH ST,35-39 168TH ST
8101.010649,"35-40 168th St, QUEENS NY",bf,35-40 168TH ST,35-40 168TH ST
8101.01065,"35-41 168th St, QUEENS NY",bf,35-41 168TH ST,35-41 168TH ST
8101.010651,"35-46 168th St, QUEENS NY",bf,35-46 168TH ST,35-46 168TH ST
8101.010652,"35-50 168th St, QUEENS NY",bf,35-50 168TH ST,35-50 168TH ST
8101.010653,"35-51 168th St, QUEENS NY",bf,35-51 168TH ST,35-51 168TH ST
8101.010654,"35-54 168th St, QUEENS NY",bf,35-54 168TH ST,35-54 168TH ST
8101.010655,"35-55 168th St, QUEENS NY",bf,35-55 168TH ST,35-55 168TH ST
8101.010656,"35-59 168th St, QUEENS NY",bf,35-59 168TH ST,35-59 168TH ST
8101.010657,"35-63 168th St, QUEENS NY",bf,35-63 168TH ST,35-63 168TH ST
8101.010658,"32-06 169th St, QUEENS NY",bf,32-06 169TH ST,32-06 169TH ST
8101.010659,"32-13 169th St, QUEENS NY",bf,32-13 169TH ST,32-13 169TH ST
8101.01066,"32-14 169th St, QUEENS NY",bf,32-14 169TH ST,32-14 169TH ST
8101.010661,"32-15 169th St, QUEENS NY",bf,32-15 169TH ST,32-15 169TH ST
8101.010662,"32-18 169th St, QUEENS NY",bf,32-18 169TH ST,32-18 169TH ST
8101.010663,"32-20 169th St, QUEENS NY",bf,32-20 169TH ST,32-20 169TH ST
8101.010664,"32-21 169th St, QUEENS NY",bf,32-21 169TH ST,32-21 169TH ST
8101.010665,"32-25 169th St, QUEENS NY",bf,32-25 169TH ST,32-25 169TH ST
8101.010666,"32-26 169th St, QUEENS NY",bf,32-26 169TH ST,32-26 169TH ST
8101.010667,"32-30 169th St, QUEENS NY",bf,32-30 169TH ST,32-30 169TH ST
8101.010668,"32-31 169th St, QUEENS NY",bf,32-31 169TH ST,32-31 169TH ST
8101.010669,"32-32 169th St, QUEENS NY",bf,32-32 169TH ST,32-32 169TH ST
8101.01067,"32-37 169th St, QUEENS NY",bf,32-37 169TH ST,32-37 169TH ST
8101.010671,"33-01 169th St, QUEENS NY",bf,33-01 169TH ST,33-01 169TH ST
8101.010672,"33-02 169th St, QUEENS NY",bf,33-02 169TH ST,33-02 169TH ST
8101.010673,"33-08 169th St, QUEENS NY",bf,33-08 169TH ST,33-08 169TH ST
8101.010674,"33-11 169th St, QUEENS NY",bf,33-11 169TH ST,33-11 169TH ST
8101.010675,"33-12 169th St, QUEENS NY",bf,33-12 169TH ST,33-12 169TH ST
8101.010676,"33-15 169th St, QUEENS NY",bf,33-15 169TH ST,33-15 169TH ST
8101.010677,"33-19 169th St, QUEENS NY",bf,33-19 169TH ST,33-19 169TH ST
8101.010678,"33-20 169th St, QUEENS NY",bf,33-20 169TH ST,33-20 169TH ST
8101.010679,"33-23 169th St, QUEENS NY",bf,33-23 169TH ST,33-23 169TH ST
8101.01068,"33-26 169th St, QUEENS NY",bf,33-26 169TH ST,33-26 169TH ST
8101.010681,"33-29 169th St, QUEENS NY",bf,33-29 169TH ST,33-29 169TH ST
8101.010682,"33-33 169th St, QUEENS NY",bf,33-33 169TH ST,33-33 169TH ST
8101.010683,"33-39 169th St, QUEENS NY",bf,33-39 169TH ST,33-39 169TH ST
8101.010684,"33-40 169th St, QUEENS NY",bf,33-40 169TH ST,33-40 169TH ST
8101.010685,"33-42 169th St, QUEENS NY",bf,33-42 169TH ST,33-42 169TH ST
8101.010686,"33-43 169th St, QUEENS NY",bf,33-43 169TH ST,33-43 169TH ST
8101.010687,"33-44 169th St, QUEENS NY",bf,33-44 169TH ST,33-44 169TH ST
8101.010688,"33-45 169th St, QUEENS NY",bf,33-45 169TH ST,33-45 169TH ST
8101.010689,"33-48 169th St, QUEENS NY",bf,33-48 169TH ST,33-48 169TH ST
8101.01069,"33-49 169th St, QUEENS NY",bf,33-49 169TH ST,33-49 169TH ST
8101.010691,"33-52 169th St, QUEENS NY",bf,33-52 169TH ST,33-52 169TH ST
8101.010692,"33-56 169th St, QUEENS NY",bf,33-56 169TH ST,33-56 169TH ST
8101.010693,"33-59 169th St, QUEENS NY",bf,33-59 169TH ST,33-59 169TH ST
8101.010694,"33-62 169th St, QUEENS NY",bf,33-62 169TH ST,33-62 169TH ST
8101.010695,"33-65 169th St, QUEENS NY",bf,33-65 169TH ST,33-65 169TH ST
8101.010696,"33-68 169th St, QUEENS NY",bf,33-68 169TH ST,33-68 169TH ST
8101.010697,"33-69 169th St, QUEENS NY",bf,33-69 169TH ST,33-69 169TH ST
8101.010698,"33-73 169th St, QUEENS NY",bf,33-73 169TH ST,33-73 169TH ST
8101.010699,"33-74 169th St, QUEENS NY",bf,33-74 169TH ST,33-74 169TH ST
8101.0107,"33-79 169th St, QUEENS NY",bf,33-79 169TH ST,33-79 169TH ST
8101.010701,"33-80 169th St, QUEENS NY",bf,33-80 169TH ST,33-80 169TH ST
8101.010701,"33-83 169th St, QUEENS NY",bf,33-83 169TH ST,33-83 169TH ST
8101.010703,"35-06 169th St, QUEENS NY",bf,35-06 169TH ST,35-06 169TH ST
8101.010704,"35-01/09 169th St, QUEENS NY",bf,35-01/09 169TH ST,35-01/09 169TH ST
8101.010705,"35-11 169th St, QUEENS NY",bf,35-11 169TH ST,35-11 169TH ST
8101.010706,"35-12 169th St, QUEENS NY",bf,35-12 169TH ST,35-12 169TH ST
8101.010707,"35-15 169th St, QUEENS NY",bf,35-15 169TH ST,35-15 169TH ST
8101.010708,"35-18 169th St, QUEENS NY",bf,35-18 169TH ST,35-18 169TH ST
8101.010709,"35-19 169th St, QUEENS NY",bf,35-19 169TH ST,35-19 169TH ST
8101.01071,"35-24 169th St, QUEENS NY",bf,35-24 169TH ST,35-24 169TH ST
8101.010711,"35-25 169th St, QUEENS NY",bf,35-25 169TH ST,35-25 169TH ST
8101.010712,"35-26 169th St, QUEENS NY",bf,35-26 169TH ST,35-26 169TH ST
8101.010713,"35-31 169th St, QUEENS NY",bf,35-31 169TH ST,35-31 169TH ST
